,id,text_en,date
427,1238025885044924417,    Walter the language purist. What #corona doesn't do with a human.,20200312
428,1238024049177001986,"What a terrible feeling that friends are getting seriously slammed by Corona in the culture industry, and I can't do anything about it. And then months ago, all that fogation savings from the government ...",20200312
429,1238023779630145536,"Since the outbreak of coronavirus, people with Asian roots are daily belated by racist and offensive comments: on social media, on the streets, at school. Do not let the virus NEVER be an excuse for racist or xenophobic behaviour. (1)

",20200312
430,1238023540273709056,"Think we ' re starting to take two weeks of drastic measures in Belgium as well to avoid worse ... After that, we'll see. The main responsibility is, of course, also with the human self! #Corona #COVID2019 #coronavirusBelgie [ PERSON WITH FOLDED HANDS] [ EMOJI MODIFIER FITZPATRICK TYPE-1-2]",20200312
431,1238023405376544768,"""The Corona Kijkertjes"" hahahaha Michel",20200312
432,1238023317644292101,Wouldn't you have a problem with Corona?  #COVID19BE would be fast-wired ...,20200312
433,1238022164282060801,"#Covid_19 #euthanasie #abortuswet
Political stab games can harm your health.",20200312
434,1238019243674865665,Small self-employed workers are the biggest victims of #Covid_19. Let's do something extra for them after the lockdown.,20200312
435,1238017866320039943," u deserve a pink! [ THUMBS UP SIGN] [ EMOJI MODIFIER FITZPATRICK TYPE-1-2] [ CLINKING BEER MUGS] #proleague #kvk #Corona 
 ",20200312
436,1238017815652847616,"I'm going back to Plopsaland for a few days, but I'm really wondering what they're going to do against the infections, since there's always + 8 000 men. The staff members also have mega-contact with people. No one also gives the necessary info #plopsa #corona",20200312
437,1238017784237490176,"Top corona-thread [ WHITE DOWN POINTING BACKHAND INDEX] [ EMOJI MODIFIER FITZPATRICK TYPE-1-2] clear, sober info without panic but do the right background to know how/why your best yet befits #corona ",20200312
438,1238013321485389825,Neighbor (not Jeanine) would go to America to visit her mother who she only sees every 3 years. Empathy-level was high from my side until she said that #Corona is a biological weapon to eradicate humanity ... ,20200312
439,1238012802738110464,"It's going to be civil, but is it in the [ VICTORY HAND] [?] canon? [ FACE WITH MONOCLE] 
#Corona ",20200312
440,1238009703336198146,"   I have contacts everywhere in Europe, and what is striking is the decisiitty in other countries and the half-hearted decision-making indecision of our government with equally indecisive opportunists such as DeWeaver trying to strike another coin from #Corona",20200312
441,1238006735815794688,I still find the eig still moron that the schools aren't closed down here. Is really one easy way to pass the virus,20200312
442,1238002865484058624,Doesn't that virus blow away? #coronavirus,20200312
443,1237999790623010817,"Defer or continue! Football without fans has no right to exist! Consider this &amp;  
#coronavirus #Covid_19 ",20200312
444,1237999774667849729,"If you still want to go to lockdown Rome, it can be done.  Tomorrow and the day after tomorrow offers flights to. [ SMILING FACE WITH OPEN MOUTH AND COLD SWEAT]",20200312
445,1237999094888628226,"Closing the borders is far from useful if the virus is already inside. Based on the number of deaths, the spread in the US has already advanced pretty far. He does not have a clue ",20200312
446,1237997744503078913,"All public services, town councils, supermarkets, and other items where the public comes across should require their staff to wear mouth masks! At the wearing our schminksters mouth masks! Better protect!! #coromavirus #corona",20200312
447,1237997645513330688," Anyone who informs themselves and looks at Italy can only conclude that not too many people are allowed to become ill at the same time and are in hospital. Period of weeks social distance is far more doable than decade activism, change attitudes, thinking on too large scale?",20200312
448,1237997627918241793,"   I ' m on the train now, and I can keep 1m away. And it is direction Brussels that I must [ GRIMACING FACE] have never known so few people on the train.",20200312
449,1237997482111533057,Now it's serious. After two weeks has passed to code orange! #Covid_19 ,20200312
450,1237996552284786688," perhaps the idea that those measures against the virus, however drastic, are temporary and that the normal life takes its place afterwards?",20200312
451,1237995281750405120,"  With all that countering, it seems to me perfectly possible that they will soon be in Lockdown. [ SMILING FACE WITH OPEN MOUTH AND COLD SWEAT]",20200312
452,1237993951153381376,"Still know if burden of corona, wonderful age five years [ SMILING FACE WITH HEART-SHAPED EYES] [ SMILING FACE WITH HEART-SHAPED EYES] #andres #geertvercruysse #kortrijk #doorniksewijk115 #sharewathisgreatandgoodinthisworld #circus  Share what is great and good in the world! ",20200312
453,1237993335324913666," hjb, in before very OKC corona has by Rudy",20200312
454,1237990425799069697,"[ REGIONAL INDICATOR SYMBOL LETTER E] [ REGIONAL INDICATOR SYMBOL LETTER U] Europe [ REGIONAL INDICATOR SYMBOL LETTER E] [ REGIONAL INDICATOR SYMBOL LETTER U] has everything under control [ BLACK QUESTION MARK ORNAMENT] Beautiful is that, Charles [ SEE-NO-EVIL MONKEY] Except then in Belgium [ REGIONAL INDICATOR SYMBOL SYMBOL B] [ REGIONAL INDICATOR SYMBOL LETTER E]? For there they still need to consult fully, about whether or not, 999 men in a room [ FACE PALM] [ EMOJI MODIFIER FITZPATRICK TYPE-1-2] [ ZERO WIDTH JOINER] [ FEMALE SIGN] [?]? Professionalism trump [ FLUSHED FACE] #belgium #belgie #Covid_19 #COVID[ KATAKANA-HIRAGANA] SOUND MARK] 19 #begov #eu #Europe  ",20200312
455,1237990305288409089,"Yesterday there were no more croutongskes to create with my soup in the cafeteria, today our trip to New York's dream destination may be scrapped. Stupid corona. [ CRYING FACE] ",20200312
456,1237988293213593601,"All my Italian contacts, North and Southern Italy, look with great eyes to the policy in Belgium concerning #corona and call it unisono completely irresponsible. I am afraid that will be the case.",20200312
457,1237987389601189889,"It has been ripped from the pot and even unethical that for insurances a pandemic is not a valid reason for cancellation &amp; refund of a trip. Well, if I have Corona myself! As far as 'stay in your kot'. Profit at the expense of human lives. [ FACE WITH ROLLING EYES]",20200312
458,1237984619812749313,Ok Corona now you are REALLY going too far !!! ,20200312
459,1237984607699697665,It is necessary for the rest homes that they protect their old ones! .... but to make it a bit lighter for them and their families ..... with the modern means ... they can do Miss once in the week #facetime . That they have contact once?! #FamiliesFirst #Covid_19,20200312
460,1237982539744231424,"Am no longer with: quid events + 1k, tram/bus rides discouraged idem visit opa/oma, citytrip NY cancelled, cycling classics cancelled ... but football with 25k at a stage where any support in any way comes in touch with each other? #Covid_19  ",20200312
461,1237980445163339776,"Trump three days ago: ""only 22 American deaths of #Corona versus 37,000 deaths of the common flu last year"". Now travel travel ban for just about all Europeans. So what do I ask myself: what piece of information isn't going to be shared with us to take such a drastic measure? ",20200312
462,1237980152702947328,"    A confirmation that the Flemish-Nationalism is about seeming to achieve its goal, their nation! 
To set up the population against each other in this threatening situation!?!? 
Am not a fan but this tart the imagination! #Corona #Belgie",20200312
463,1237973783828410369,"  First, it was people who came from China who had to be screened.Then Italy. And in Peru, everyone from #Europa  applies as a great risk! The whole world is infected by the same virus! Strange idea #CoronaVirusUpdate",20200312
464,1237969201303822336," Old school activities cancelled, other school activities, events ... cancelled and those that should set the example go to organize an event ... #corona ",20200312
465,1237959192360751104,"Trump is putting the frame of a ""foreign"" virus and trying to blame the EU. 30 days of travel ban from Schengen area. ",20200312
466,1237938101693095936,"   You've been infected, I'm afraid I'm with an even worse virus that has compromised your brain!",20200312
467,1237915323598340096,"Tom Hanks and his wife Rita are positive for Corona. They're both 63, so they're not the biggest risk group, but they're both. Hope they'll get better soon. ",20200312
468,1238610901038661633,"Do n' t think I will die by corona, but by Redbull ughh",20200313
469,1238609886172385281,Y'all funny with that lockdown parties uh [ NEUTRAL FACE],20200313
470,1238608972480905217,To anyone who works in the arts and culture sector &amp; today must experience force majeure by #Covid_19 Plz take five. Click on our MELDPUNT. Fill in this google form.  Brings the damage to the card! #samentegencorona ,20200313
471,1238607864417181698,"So we're in a lockdown.  The FAST team is already ready, behind mines corner, to the night shop. [ SHRUG] [ ZERO WIDTH JOINER] [ MALE SIGN] [?]",20200313
472,1238606683913494529,"And so that's how it started that virus ... [ ASTONISHED FACE]

Or do I look at it wrong now ..?! [ THINKING FACE] [ SMIRKING FACE]

#MyBad [ BAT] #MyBat [ PERSON BOWING DEEPLY] [ ZERO WIDTH JOINER] [ MALE SIGN] [?]#Covid_19 #coronavirus ",20200313
473,1238605112559505408,"    Ah, yes, a meter's distance.",20200313
474,1238604946972475397,It's gonna be three weeks. #lockdown #covid19 #corona ,20200313
475,1238599973215895558," What kind of answer is that now? I work as a flexi in a restaurant, constantly washed my hands and kept distance. Please only comment if you know what it is about",20200313
476,1238598952049573890,"Never seen a rush on cafe before. And now it's time for the lockdown. Until soon, in real life. Stay healthy [ HEAVY BLACK HEART] [?]",20200313
477,1238598759359053826,Imbecials are the ones that went to lockdown parties on cafe this evening!#coronavirus #lockdown,20200313
478,1238597530054770688,"Think it's a lot about the #coronavirus thing. #corona 
",20200313
479,1238596920811106309,Spoiler alert: when you got me 60 men at the box office you probably have already got the virus [ SHRUG] [ EMOJI MODIFIER FITZPATRICK TYPE-1-2] [ ZERO WIDTH JOINER] [ FEMALE SIGN] [?],20200313
480,1238596310527246336,"Dju, just too late to run #corona on ... ",20200313
481,1238596033577390085, One meter away. It'll stay at 'look'.,20200313
482,1238595241248264195,Pita makes first Flemish song about corona ,20200313
483,1238592238982234114,And we count off to weeks without social cash walking nothing is/may still be open # corona,20200313
484,1238589467704856577,"Benelux at the beginning of February: Corona never comes so fast until here, no panic.

Corona in early March: ",20200313
485,1238586410074099713, jaaa: (There has been already been told today on the news that there is a lockdown in Alicante and that is where I went normally,20200313
486,1238586082809110528,  This is about (the consequences of) a virus. Anyone who wants to make a political story of this is sick (in his head).,20200313
487,1238585784611024897,"Logic: #leerkrachten should let their own child (ren) out in the cold to catch up with others and risk taking a chance? [ SHRUG] [ ZERO WIDTH JOINER] [ MALE SIGN] [?] 
#Covid_19",20200313
488,1238581295246082050,There were 2 old women even asking me why they were so dressed up and whether the virus was present in the carrefour [ FACE WITH TEARS OF JOY] man man. The pipas have been left with a load of wcpapier + beer.,20200313
489,1238576502024933376,"The corona curve: the explosive growth of a virus | Thus, each infection yields a multiple of new infestations. ",20200313
490,1238575750229483520,Chinese government: the virus comes from the US ,20200313
491,1238574941353713665,"   Didier, my thirst will not stop after Corona, but support my neighbours a bit, even though it is with one, that may well be finished. From tomorrow, cozy with my wife and from Monday sometimes telework.",20200313
492,1238571793247502336,"Nurses and nurses, with enlargement ALL the nursing staff in every sector .. lots of good courage coming weekend and on extension until April 3, #Corona #lockdown #",20200313
493,1238571075006586881,"Where is the time when people said ""health"" when you had to sneeze instead of ""CORONA!!!""?",20200313
494,1238570850896556035,"Fight the virus, not the people! Just calm down, leave the toilet paper. Let us show at our best ipv in our treasurst #Corona #COVID19BE",20200313
495,1238570512541986821,Corona contracted by McDrive in Herentals? Maybe.,20200313
496,1238569611244830720, [ FACE WITH STUCK-OUT TONGUE AND CLOSE-CLOSED EYES] [ WINKING FACE] and that supposed lockdown from tomorrow ... something of to or the biggest bullshit?,20200313
497,1238569162286477312,"I'll talk about N-VA.

1. We want the government we are sabotaging to take
2. We ' re going to counteract a little bit if that government imposes measures
3. We call the part-state measures that we impose on ourselves.

#corona #coronavirus #nva #hypocriet ",20200313
498,1238568941301137408,Is it me or are you just really a dumb dick when you leave your dead-sick girlfriend who might have corona to go on a men's weekend???,20200313
499,1238568922879795201,"Tonight on and over again to Lichpie. Pick up something, kept it fast and enough distance. Along the way all restaurants and cafes are stamphly. Sire, they don't get it #Covid_19",20200313
500,1238568639906959360,"Update Corona virus ...
Risk of infection:
School 2% Hospitals 3% Public busy places 6% Gang with toilet paper Colruyt 100% + blue eye ",20200313
501,1238567991249420290,"For the sake of COVID-19 (CORONAVIRUS), we are forced to close our showroom from the present day until 3 April. On weekdays, we will stay open from Monday to Friday from 9-12.00 or after appointment. We can be reached by phone and by mail. 

Grtn Bjorn &amp; Co ",20200313
502,1238567605377564674,My hands are now completely dried out of frequent washing over the past few weeks ... but that is the least! Strength to all sectors that are now suffering from the #corona #covid_19 #maatregelen . But mostly ... ,20200313
503,1238566807528751110,We do n' t believe in police people cheating on people and making things up as and! #lockdown #corona #terzake,20200313
504,1238566408910442496,"I have a troubled family, both working in #hulpverlening so kids to shelter #Covid_19 hopefully I see them still [ SMILING FACE WITH SMILING EYES AND HAND COVERING MOUTH] [ SMILING FACE WITH SMILING EYES AND HAND COVERING MOUTH]",20200313
505,1238565144445235202,Someone ...? [ FACE WITH MEDICAL MASK] #Corona ,20200313
506,1238563555944923136,"Fortunately, there can already be laughed at ... #held #Covid_19 #coronavirus #Corona #toiletpapier #toiletpapercrisis #humor ",20200313
507,1238563508264017920,"Must be a weird feeling for all those homers. Actually your presence at the office is useless (or does your job really do n' t matter) leve the people into the care, shops, police, farmers and all the other people who really let the world run.  #Corvid_19 #corona",20200313
508,1238562595633860609,"Given the circumstances in our society and knowing that you have helped us, we have today distributed 50 letters around the L.O.I #Bovekerke to help the elderly in shopping that are better at home during this #corona_virus
#koekelare
#Belgium ",20200313
509,1238562453094612993,"DE 'Moeke' s not kissing, out of respect for her, is a special experience [ SMIRKING FACE] We loved each other 1 m away from each other and other tables [ GRINNING FACE] Live with the hospitality industry that cater for a few difficult weeks. Want to ... ",20200313
510,1238562025015476231,It is reported to me that it is currently 2 hours in an unexplained Ghent Friting hour. #corona,20200313
511,1238561478984204288," I do n' t actually wonder if I can get sick but whether or not I can make others sick because of my behavior. Today my 'Moke' did not give a kiss was so 'bizarre', but I love seeing her so much. #Corona",20200313
512,1238561295881908224,"  No bad plan #ochtendgymnastiek. Important to remain active and in motion, both for physical and mental health. #SocialDistancing #Corona #Covid_19. Also, try to stay connected #socialmedia #telefoon #brieven",20200313
513,1238559988991299584,As of Monday the Corona patients on our crisis department nursing ... [ FLEXED BICEPS] [ EMOJI MODIFIER FITZPATRICK TYPE-3] [ FACE WITH MEDICAL MASK] #Covid_19 #Corona #nursing #zorg,20200313
514,1238557444885921793,"#coronadebat #Covid_19 #Terzake
Medical: Defend the peak and tip off.
Economically: drastically fast-boning.",20200313
515,1238555893714890757,Is toilet paper really that tasty? And do you eat that cold or warm? #Corona,20200313
516,1238555721727381504,"You know what? I know their names barely even #TemptationIsland

For too many days. 
Constantly working with Corona should be at work. No more visitors. Residents are no longer allowed to go home. Arrange everything ....

My brain is broken right now [ SEE-NO-EVIL MONKEY]",20200313
517,1238551158584684545,#Trump is declaring a state of emergency in the U S or A. Perhaps he can now build his wall ke? #COVID19 #corona,20200313
518,1238551032243904518,"I do n' t actually wonder if I can get sick but whether or not I can make others sick because of my behavior. Today my 'Moke' did not give a kiss was so 'bizarre', but I love seeing her so much. #Corona",20200313
519,1238550417283448839,"Who needs toilet paper when you can use a bidet? Apocalypse too smart! And no it ' s not a sink for your feet.
#coronahulp
#coronavirus #Covid_19 ",20200313
520,1238549426840502277,"Would that be in short, in the Leie? #dtv #corona ",20200313
521,1238549148871405569,"Mrs Poes is not in lockdown. She runs like a fool. [ FACE WITH ROLLING EYES] [ FACE WITH ROLLING EYES] Railway avenue in Kortrijk, Vlaams Gewest) ",20200313
522,1238547658811289602,"Dr. Ignace Demeyer certainly didn't reassure me. On the contrary
#coronavirusfr #Covid_19 #terzaketv
[ REGIONAL INDICATOR SYMBOL LETTER B] [ REGIONAL INDICATOR SYMBOL LETTER E] [ SEE-NO-EVIL MONKEY] [ SEE-NO-EVIL MONKEY] [ SEE-NO-EVIL MONKEY] ",20200313
523,1238547069125738499,We support the Horeca:)  #Corona #Lockdown #Schol ,20200313
524,1238546445180993537,"Between all of the crisis communications across #corona , we stay with the #brandweer and #ziekenwagen 'just' do our job: saving human and animal in need. That we appeal for 24 hours a day and 7 days at 7 ... ",20200313
525,1238545812784889856,"An aperitif with pit, to put the Corona virus lock-down in. -Drinking a Paix Dieu by Chalet Des Bruyeres -- ",20200313
526,1238545514557247489,"First corona-song is a fact ...
",20200313
527,1238544944282898442," ""Meanwhile, Grandma passed away from Corona.""  Are you going to see that on 20 May?",20200313
528,1238544778331029504,Virus or not: today we have a new baby. What a treasure.  Short Empire ,20200313
529,1238544481672146944,"Problem is: later, the carnival will be in #lockdown #COVID19 #coronavirusBelgie ",20200313
530,1238542488455053313,"Merci to emphasize the smooth cooperation with and the decisiveness vh youth work and so on! From the eye of the whole thing, make things move that difference.  #jeugdwerkwerkt #investeerinjeugdwerk ",20200313
531,1238539211378176001,"VRT and archive for education bring extra program offer for education and older people by impact coronavirus | VRT NWS: news #vrt #Covid_19
 #archiefvooronderwijs     ",20200313
532,1238538867722125313,"  Irony is that during the hamster moment, the risk itself is just bigger. Avoid behaviour = risk behaviour. -I think it's temporary. Next week, everyone will have to go through that. #Covid_19",20200313
533,1238538119340789760,"The Office of Health Minister Maggie De Block and FOD Public Health have asked a number of people to put together correct information about Covid-19 on social media. Also I got the question to share correct info, and I do that with pleasure. 1/2",20200313
534,1238537398675484672," I haven't seen any official guidelines, but see that they're preparing well. Indeed, only by appointment, keeping distance in waiting room, extra cleaning and disinfection, no shaking hands, no pressing matters delayed. But animals in need will still be helped.",20200313
535,1238535934011990026,Officially in #lockdown in my bathroom ... #rust #relax #zen #corona  Wetting ,20200313
536,1238534545596702725,Close the large hotels with many rooms.  #Corona,20200313
537,1238534519009021954,Fuck corona I'm gone ,20200313
538,1238533673256980482,Tips on Youth Size Thanks to What What-Network   #juistejeugdinfo #corona ,20200313
539,1238532769233469442,"Those who now sit with full panes, would they feel at ease now? So from ... I've only got everything along for the next days/weeks [ NERD FACE]#Covid_19 #hamsterschaamte",20200313
540,1238531469397688324," Today is the chance of infection most of the greatest! virus all over the place, but measures not yet in effect. People may get out, but they have to avoid groups. Better off at home with some friends",20200313
541,1238529589325918208,  It's a wall! A wall against Corona! 2 flies in one stone!,20200313
542,1238528306250756098,The toilet paper has never sold so well. #Corona #ToiletPaperPanic ,20200313
543,1238527409739247617,"Lap, also the trip via falls in duigen by #Corona.
I hope it will be 10.1 2 * of the travel conditions from [ PERSON WITH FOLDED HANDS]",20200313
544,1238527114367979520,What do the measures against the #coronavirus for your company mean in #Antwerpen? Read the #ondernemers and answers most frequently asked questions: ,20200313
545,1238526619637231616,Empty racks in .. never seen [ SEE-NO-EVIL MONKEY] is that now stupidity ofwa?? #Covid_19,20200313
546,1238525891753500673,Every crisis creates opportunities. Get them. #Covid_19 #CoronaOutbreak,20200313
547,1238525500827541504," Hopefully we can carry something positive after the Corona Crisis ... digitally can go through much more: work, school, shopping, restaurant orders to get off, etc. .. Well, education's already running up, uh, sorry to have to, but, hopefully, a tipping point now ...",20200313
548,1238525218790006784,"Santa Christina, ora pro nobis. Pray to Holy Christina the Wonderable, according to legend lunatic saint from St-Truiden. She was called to the plague &amp; infectious diseases. We make a virtue of lockdown &amp; make it cozy at home. Sante Christina [ WINKING FACE] #coronavirus #fijnweekend ",20200313
549,1238525128599908352,"I've got two packets of pasta too much, swapping someone for toilet paper? #hamsteren #Covid_19 #lockdown #CoronavirusPandemic #samentegencorona #FridayThe13th",20200313
550,1238524953839968256,"I always hear about re-infections. What's that? Someone gets the mild Corona and heals and then after a month or so he/she gets exposed to the virus and then gets or she gets the heavy Corona 

  
1/2",20200313
551,1238524921048977409,  He never disappoint! Not even in corona time!,20200313
552,1238523192609853441,"Would there be in a fat nine month, more babies born?? Corona baby [ FACE WITH TEARS OF JOY]",20200313
553,1238523076297490432,"CHECK: Belgie does n' t go in ""lockdown"" and hoarding does n' t make any sense, no matter what you hear via WhatsApp and text message. And other wrong messages that are circulating ",20200313
554,1238522957296816128,"In this difficult time, too, there may be room for humor ...
... and I personally find it a goeike [ FACE WITH STUCK-OUT TONGUE AND WINKING EYE] [ GRINNING FACE WITH ONE LARGE AND ONE SMALL EYE]

#jesuishoreca #coronavirus #covid19 #covid_19 ",20200313
555,1238519225750360071,"The Office of Health Minister and have asked a number of people to distribute correct information about Covid-19 on social media together with them. Also I got the question to share correct info, and I do that with pleasure.",20200313
556,1238519158851149824,A number of tools to make digital learning and practice possible. Underappreciated gem:   #Covid_19 #ICT #onderwijs ,20200313
557,1238518744118366208,"Someone with Corona, cough on that scum. ",20200313
558,1238517893408665600,"Brand new! Nouveau!

On the bike you will always keep the distance 1 meter away. [ WINKING FACE]

On y travaille [ CONSTRUCTION WORKER] [ EMOJI MODIFIER FITZPATRICK TYPE-4] #petiteceinture 

Bon weekend. Take care of each other [ GREEN HEART] ",20200313
559,1238517410937876480,"Last time for the #lockdown of the #horeca #coronavirus  Faluche in Sint-Cross, West Flanders) ",20200313
560,1238517256642080768,Patrick Van Gompel live from the Aldi ... [ WINKING FACE] #Corona ,20200313
561,1238517240489705472,"On the orders of the crisis centre this afternoon, the basic training officers and inspector general and functional training courses, as well as the selection tests, must continue to be responsible for the police training.",20200313
562,1238514384382672896,"""Talk to your child about the coronavirus"" in a mail from the school. Come Finneke, Mom will explain the difference between a virus and a bacterium. #driejarigesnotaap",20200313
563,1238514250097872897,It seems that a slice of lemon [ LEMON] works in your throat against the Corona virus. #Covid_19,20200313
564,1238513970195116034,What is advice #tandartsen / #oogartsen / #dermatologen /... in self-contained/private practice? #corona #Covid_19      #mywifeisadermatologist,20200313
565,1238512976967204864,"Luckily, there are still frituren open on a corona Friday night [ LOUDLY CRYING FACE]",20200313
566,1238512832079114240,The European Commission is launching a Corona aid package and providing space for Member States to flexibly jump in with their budgets. I call on my fellow Members to approve this in the European Parliament by means of an urgent procedure. #COVID19 ,20200313
567,1238511739219697664,All of a sudden I find Plague inc. A fun game for intermediate #Covid_19 #Coronabelgie,20200313
568,1238511543656079360,"Only 800 Intensive Care beds in whole Belgium? What about 1,000 Intensive Care cases of Corona? Major National Disaster Plan ...",20200313
569,1238510291438039040,"I'm going to have them lying down, ready for a weekend of yours, #lockdown ! #covid19 #drinken #schijten [ CLINKING BEAR MUGS] [ BOTTLE WITH POPPING CORK] [ ROLL OF PAPER] [ PILE OF POO] [ ROLLING ON THE FLOOR LAUGHING] [ FACE WITH TEARS OF JOY] [ FACE WITH MEDICAL MASK] Schoten ",20200313
570,1238510221020053504,That advertisement of is more appropriate than ever [ FACE WITH TEARS OF JOY] [ ROLLING ON THE FLOOR LAUGHING] #hamstereeeeen #corona ,20200313
571,1238509846099570689," I do n' t know, Corona is expanding ah in Australia and there it is nu...summer [ SMILING FACE WITH OPEN MOUTH AND COLD SWEAT]",20200313
572,1238509195697283075,"In Paris, approximate 400,000 people are walking around with the virus, without knowing it",20200313
573,1238508557026328577,"Belgium could never, which closing only at the weekend almost all stores exactly da virus is only present in the weekend lmao ",20200313
574,1238508469260607488,"I just got word that my lenses are inside. I'll tell the lady ok I'll be there tomorrow! 
We are closed tomorrow, sir but in the week are open on the normal opening hours .. Everyone is going to be in the week now, ipv the Saturday? #Covid_19",20200313
575,1238508403330371588,"That Madrid is going to be in Lockdown is no surprise anyway, next is Paris, Washington State and Bay Area.",20200313
576,1238508295406735361,"The schools are concerned about the lesson backlog that pupils are running through due to the closure of schools due to #Covid_19 ... Just catch up with the lost weeks back in July? So keep schools open for summer vacation, or is this solution too simple?",20200313
577,1238507277356843013,"Turkish Hamster Package Base ....

#corona ",20200313
578,1238506671640653826,"Dear customers, Given the circumstances surrounding the CORONA [ NAUSEATED FACE] virus we are obliged by the measures taken by the government to close the store on Saturday and Sunday and this item 3 April.
 We will be from now EVERY WEEKDAY (ma-vr) open from 10-18 u  ",20200313
579,1238506324012523521,Those people that hoarding fuck you guys you're egocentric assholes and all the food you're not going to save from corona,20200313
580,1238505806888386562,"We'll be excelling in the finding of loopholes. 990 people ipv 1000 people yesterday. Great closingparties tonight. Organise parties at home from tomorrow. Please, dear Belgians, do not let it be done, or we will have until after the summer. #Covid_19 #Coronabelgie ",20200313
581,1238504373929545734," Stupid Flemings at work. HOW STUPID CAN YOU BE? Spread virus is successful, these stupid Flemings take care of it.",20200313
582,1238503561316663296, The Corona virus could also be found in the gut. Have I read somewhere?,20200313
583,1238502976622297093, Money makes the world go round and possibly the virus in those circumstances.,20200313
584,1238502560564207623,"""Lockdown parties"" ... #OMG how irresponsible you can be. #Corona",20200313
585,1238502491987283968,#Nederland is behind the facts! That's what we're going to regret! ,20200313
586,1238502043339366401,"  Ok thanks vr the info! Clearly there is still lack of clarity, because at the fish club they said that only the matches are off-limits. #Covid_19",20200313
587,1238498603045400576," Today is the chance of infection most of the greatest! virus all over the place, but measures not yet in effect. People may get out, but they have to avoid groups. Better off at home with some friends",20200313
588,1238497977989238784," Today is the chance of infection most of the greatest! virus all over the place, but measures not yet in effect. People may get out, but they have to avoid groups. Better off at home with some friends",20200313
589,1238497311346569216,Hoarding and meanwhile business do [ FACE PALM] [ ZERO WIDTH JOINER] [ FEMALE SIGN] [?] #egoistishgedrag #Covid_19 ,20200313
590,1238494553906216965,Little bullshit when I come across a tweet that's not about corona.,20200313
591,1238493664302817280,"Been crossed by a Toyota Corona. Do I need to quarantine now?
#badummtsss
#teamflauwemopjes",20200313
592,1238491501702844417," No, there is a similar feeling here. No idea what ' s the worst, the verdicts of Noels about corona or the virus itself ... [ THINKING FACE]",20200313
593,1238488019524599808,"Chapeau [ BOUQUET] for Sophie The feeling to be a [ REGIONAL INDICATOR SYMBOL LETTER B] [ REGIONAL INDICATOR SYMBOL E] proud Belg, came back #Belgium #Belgique #belgie #begov #wilmes #Covid_19 #COVID19BE  ",20200313
594,1238486689011716098,"Time and courage finally to decontaminate the keyboard, especially in companies. Not just out-of-care customers, including those of my colleagues #Covid_19 ",20200313
595,1238486668115673089,Porcelain Times of Corona,20200313
596,1238486149200588801,"I had a plan on apparently wanting to love but not how we can survive this stuff ... That makes me wonder what should be saved?    

Love will save you from Corona ... ",20200313
597,1238484557214756867,"What is the problem currently being caused by the scrub of government talks? It's a pair of orange-yellow, apparently. ' Ca bouge. Not inconceivable "" is to be heard. Corona enables formation and government with and in acceleration: #vrtnws",20200313
598,1238484545147752449,"Three weeks lockdown at the hospital. Either dismissal of recording. And I'm glad to be able to work my puzzle off the water lilies of Monet here.
[ HEAVY MULTIPLICATION X] [?]",20200313
599,1238484281984499712,For those who have time and courage and thirst! #biercentral #Antwerpen #Covid_19 ,20200313
600,1238483565211463687,We looked forward to [ CRYING FACE] but the common sense primets [ MICROBE] #corona #knoet #Aarschot ,20200313
601,1238483402053103624,"Guys, right ... TOTALLY IRRESPONSIBLE ... one plays with lives !!!-Cafes are calling in massive numbers to ""last party before the lockdown"" (and that delivers severe criticism right away) via ",20200313
602,1238482203190923277,"Quiet time for young grandfather, though. Do not keep an agenda of who should be accommodated where at or after school. No trips to rusher. Just ask me if we're not going to feel ridiculous after the corona hype with all of us in this generational mess.",20200313
603,1238480393592025089,[ REGIONAL INDICATOR SYMBOL LETTER B] [ REGIONAL INDICATOR SYMBOL LETTER E] 559 [ MICROBE] [ FACE WITH MEDICAL MASK] (160 new) #Covid_19 #COVID19BE #Belgium #Belgique #Belgien  ,20200313
604,1238480010270380034,"Allez forward, the last time ... for x number of weeks [ SLEEPY FACE] #coronavirusbelgium #corona #Coronavius ",20200313
605,1238477800543322118,"Due to measures against the #corona expansion, for the time being, all lessons have been suspended from tomorrow until after the Easter holiday. Today, everything is still going on as usual. More guitar time, I think. Continue to play#SunnyGtrz #gtrles #gitaar #guitar #VrijeAteliers . ",20200313
606,1238477758927376384,"I note that quite a lot of #ondernemers are managing to get creative with this exceptional but very serious situation #coronavirus #covid19 #covid_19

The entrepreneur is #wendbaar and #flexibel...

#creativiteit #innovatie #omdenken ",20200313
607,1238477758646366210,Bruges against corona ,20200313
608,1238477670285037572,"Now it's the flu. Home. All different people have been sent away. Wash your hands, keep your distance and, for goodness ' sake, think of the elderly, do not contaminate them! #corona ps: my mac is down to the bones, #murphyisintown",20200313
609,1238476451177017345,Kheb heard snus is medicine against corona,20200313
610,1238473821016948736,  It is the case that influenza and corona epidemic are not present in the summer.,20200313
611,1238472617704775680,   So a Corona coalition. ;-) shall be equal to.,20200313
612,1238472437248991232,"A dilemma: may I continue to argue against the sun, knowing that it is killing the virus? ",20200313
613,1238471254413369345,"We can also see other known viruses in winter, but not in the summer. In warmer countries such as South America and South Africa, this virus does not come in the same way as in the countries where it is cold. (3)",20200313
