,id,date,text_en,sentiment
1533,1240057845963513856,20200317,"What should happen to the #daklozen ?
Quel sera le sort des #sans_abris?
 
#coronavirus #Covid_19 #BeGov #lockdown
[ REGIONAL INDICATOR SYMBOL LETTER B] [ REGIONAL INDICATOR SYMBOL LETTER E] [ REGIONAL INDICATOR SYMBOL LETTER B] [ REGIONAL INDICATOR SYMBOL LETTER E] [ REGIONAL INDICATOR SYMBOL LETTER B] [ REGIONAL INDICATOR SYMBOL LETTER EXX_ENCODE_CASE_CAPS_LOCK_OFF]",0.0
1534,1240056009835646976,20200317,"  [ THUMBS UP SIGN] [ THUMBS UP SIGN] Ht siert your honesty, admitting you have underestimated this virus. [ FISTED HAND SIGN]",0.7213
1535,1240055210363453442,20200317,"I ' m beginning to think that the weaver, dedecker and rutte are all family
",0.0
1536,1240054253143515136,20200317,#ongelijkheid #covid_19 #voetbal #wearesklo  plezante forest line ,0.0
1537,1240049356482449410,20200317,  Yes nutrition sector recognised as a crucial sector. There was an update to members already and definitely check our corona website!,0.69
1538,1240047412917473280,20200317,Scouts and Guides Flanders will contribute to compliance with the measures imposed by our government on 18 March to cope with the corona epidemic. A translation of that to the youth work follows the afternoon after noon. Keep caring for yourself; and each other. ,0.4404
1539,1240044761169477632,20200317,"   In relation to the pandemic of Covid-19, the US decided to adjust the exercise Defender Europe 2020. The planned troop displacement of an American combat brigade by Nl has been SUSPENDED.  #DefenderEurope ",-0.7034
1540,1240044417945387008,20200317,"It is good to hear the seriousness of the matter, now also for the culture sector and all their suppliers. Emergency measures such as for #horeca are critical in times of force majeure. Once again, the figures. From this month alone. ",-0.4767
1541,1240042360890888193,20200317,"Day three quarantined, and I discovered this pearl.  I do n' t survive this-and not because of that stupid virus [ FACE WITH TEARS OF JOY] [ FACE WITH TEARS OF JOY]  ",0.34
1542,1240041034454892546,20200317,Read the enhanced measures in the fight against #Corona in force from tomorrow afternoon tem April 5 ,-0.3818
1543,1240037247589715969,20200317,"When that lockdown is over, I'm gonna go to see a psychiatrist",0.0
1544,1240036534130216961,20200317," -What's the matter?
We're not yet off that virus yet.",0.0258
1545,1240036037381902337,20200317,"Completely agree! #bigfail Do not call it a #lockdown , Decroo says. And why not?! ",0.5231
1546,1240035689972019205,20200317,I now hear all the dental caries of specialists when I see the term 'necessary' in #vandaag be used as 'desirable'. #corona #Covid19,0.3182
1547,1240035512657809408,20200317,  I really wonder how it is possible that the corona concentration has broken out so specifically and almost controlled.,-0.4767
1548,1240035274383597568,20200317,Social distance is controlled and fined ... except in the TV studio. #Vandaag   #Corona,0.0
1549,1240035014944980993,20200317," ""Maintaining social distance"" means that",0.0
1550,1240032626569891843,20200317,Conclusion after 1 day sitting home by Corona: I am not made to sit alone between 4 walls [ SHRUG] [ EMOJI MODIFIER FITZPATRICK TYPE-3] [ ZERO WIDTH JOINER] [ FEMALE SIGN] [?]. I am really already horendol of myself.,-0.25
1551,1240029222783135744,20200317,Look what corona does to humanity [ FACE WITH TEARS OF JOY] ,0.4404
1552,1240028636314513408,20200317,"We will wake up in a different landscape (cfr. Corona), that ' s clear. Another look, other standards ... (not values). And ""back to business as normal"" (even actually almost like after 22/ 3) .... it is NOT going to happen ... I am sure ... ""Change the World, ...."" (MJ). 1/2 ",0.5926
1553,1240027134573281280,20200317,"  Nothing has been confirmed. Up to 9 days on surface areas. Dependent a humidity and uv. 
Article has been since 9febr2020.
Mss's been studying any studies? 
I don't wear disposable gloves, I wear masks in store. Make me exactly e jap.
After that, hand scrub.
",0.4939
1554,1240026131442601989,20200317," Today, the doctor has been. A lot of noise on my lungs. New antibiotics and blood taken. Maybe mild pneumonia. Corona won't test them if the symptoms aren't serious, but the chances are I have it. [ FACE WITH MEDICAL MASK] Fortunately, no one else in t family is sick [ FOUR LEAF CLOVER] [ FOUR LEAF CLOVER] [ FOUR LEAF CLOVER]",-0.7131
1555,1240025833206616065,20200317,"I could not retweet it but this is indeed a Must Read for everyone! More insight into measures cultural sector. Must read. 

 ",0.0
1556,1240024328500129799,20200317,"Emptying all the stores because corona scares us?! Come on, people! You do know that such a virus is not really a special virus to go grocery shopping! I saw a lot of people angry at the hammer and they're right! Hamster's = selfish strays!",-0.9191
1557,1240021251483209732,20200317,"  I make out: work on yard can but not drive together, no werfverg/break in werekeet ... So: Social distance (also back and back) = possibility to work-provided guarantee subcontracting materials of course-We hope for extra info  ",0.8263
1558,1240021196265095168,20200317,Virus will remain liveable for up to 72 hours on objects ,0.0
1559,1240019909037432834,20200317, Nen day dish [ WINKING FACE] as the angel is open again after the corona crisis I treat one. Greetings Wannes,0.1027
1560,1240018122779885568,20200317,"   I do n' t want to do ambetant but the communication about the ""lockdown,"" if we are allowed to call it that, is already a shot id rose. Marcron yesterday saw and that was a different level anyway",0.0387
1561,1240017600438042626,20200317,"In retrospect, we are also seeing above all a China that has been in the cradle of the spread of a new virus by the whistleblower of the mouth (Li) to successfully embody it as the first (and provisional) country. Who controls? #coronavirus #COVID19",0.4939
1562,1240016126001766402,20200317,"Necessary and necessary measures around Prevent measures Covid-19 in Belgium -- Strong together, with cc  ",0.5267
1563,1240015881482223617,20200317,When your kids take the virus very seriously. Thanks to Emile hangs out on every floor in the house such paper [ SMILING FACE WITH SMILING EYES] [ PERSON WITH FOLDED HANDS] #Coronavirus #staysafe ,0.8642
1564,1240015612597977090,20200317,"And if we now, as stubborn Belgians we are, are going to sit on the very safe side of the border this time? We can do that.  "" Dear Corona, do you want to go to war? You come to occupy us? Then you haven't got to know our Belgians yet. All the occupiers have to stretch out here crying. """,-0.6306
1565,1240015069859254272,20200317,"An hour and a half after the press conference, there is still no new info on the latest #Coronameasures that will go into tomorrow afternoon on ... [ THINKING FACE]   ",-0.296
1566,1240014774513082368,20200317," There is a Dutch name for social distancing (the appointment 17/3). ""Keeping social distance"" bvb. As a former VVB, you should know that. ",0.0
1567,1240013483825147905,20200317, They'll give you the tondeuse and instructions from the distance and wash her own hair and then under the dryhood.,0.0
1568,1240013069234982920,20200317,"""Social distancing in eight takes"" in Dutch is better ""Keep social distance"" but you are doing well. Better than your chairman ",0.8151
1569,1240011764424638464,20200317,"The more I hear about corona talk on TV, the more of the symptoms I feel coming up [ FEARFUL FACE]",-0.6037
1570,1240011502943436801,20200317,"An overview: ""Everyone should stay home as much as possible"": these far-reaching measures take Belgium into battle against #coronavirus
 #vrtnws",-0.3818
1571,1240010483882774528,20200317,BELGIE LOCKDOWN!!?,0.0
1572,1240010309651312641,20200317,"Djeezus, what does Theo have today [ BLACK QUESTION MARK ORNAMENT] complete out of the turn [ NAUSEATED FACE] maybe his [ PILL] pilates [ PILL] to take? #nva #COVID19 #Covid_19 #regering #Belgie #wilmes #Wilmes2  ",0.0
1573,1240010237740007425,20200317,Skin hunger. Already. Comes nie good eh mannekes [ LOUDLY CRYING FACE] #CoronaCrisis #lockdown ,-0.4466
1574,1240009954645422081,20200317,'Everyone should stay home as much as possible': this far-reaching action takes Belgium in the fight against coronavirus ,-0.3818
1575,1240009746335309824,20200317,"  In any case, her cut seems to be hard to keep as a half-feet away, actually.",-0.3612
1576,1240009393061736449,20200317," The Belgian ""lockdown"" ... There is nothing to change, except that there will be a retraining ban and that non-essential shops should be closed (which most of them have been doing for most of them this week).",-0.5574
1577,1240009313772544000,20200317,Tomorrow a lockdown? Come on man,0.0
1578,1240008647050178561,20200317,"Guys keep amaze me time and time again, I 'm betting on my story that I' m unemployed by corona and what does one respond? ""Now you have time to speak to me"" ... sir, do you live under a stone?",0.594
1579,1240008012636524546,20200317,"This [ WHITE DOWN POINTING BACKHAND INDEX] [ EMOJI MODIFIER FITZPATRICK TYPE-1-2] Call or do a videocall ... so we are together without being together! And fingers crossed that my angstrebuckets are still in stock tomorrow at the pharmacy, because even without the very Corona state I often have to wait for my medication ",0.0
1580,1240007039784542209,20200317,"The course of tomorrow's cane decks isn't going on, Riet's sick. #corona",-0.5106
1581,1240006705150414849,20200317," That's Right, About Xavier Waeterslayers Hasn't Said A Word. Let alone interrupt the family for that supposed lockdown ... So we 're just continuing to do what we' re doing for a whole year. works, sports and groceries.",-0.5267
1582,1240006385674473474,20200317,"Do not understand why this message from Wilmes cannot be read by any of the Flemish government in Dutch, idem for the German-speakers, because that was not the case. #Corona [ CONFUSED FACE]",-0.4648
1583,1240006357866221574,20200317,"I'm sure the world will look different after corona: teleworking knows its breakthrough, every restaurant execs in.  Companies are setting up continous plans. What changes do you see? #betterworldaftercorona",0.3182
1584,1240005970002161670,20200317,"Serious question: to speak of full lockdown, what else do you need to do anyway? Schools and childcare closed? Or any other business? #dtv #Coronabelgie",-0.212
1585,1240005412306419717,20200317,When does [ REGIONAL INDICATOR SYMBOL SYMBOL B] [ REGIONAL INDICATOR SYMBOL LETTER E] connect the border to [ REGIONAL INDICATOR SYMBOL LETTER N] [ REGIONAL INDICATOR SYMBOL LETTER L] Netherlands? [ PERSON WITH FOLDED HANDS] [ EMOJI MODIFIER FITZPATRICK TYPE-3]   #COVID2019NL #COVID19BE #Coronabelgie #herdimmunity #lockdown #CoronavirusOutbreak #groepimmuniteit ,0.0
1586,1240005392912056321,20200317," If you keep some distance and stuff, I think I do.",0.0
1587,1240005145565462530,20200317,Keep enough distance while cycling. Done with wheel leeches.,0.0
1588,1240004817445171200,20200317,"  If I don't get a mental recovery from vd lockdown, the champions should be able to do that.",0.5267
1589,1240003844219731968,20200317,My first pinch after corona situation is on Johny Voners,0.0
1590,1240003593282949121,20200317,Belgie needs to do special once again with their half lockdown.,0.4019
1591,1240003391398477824,20200317,"The Order of #dierenartsen inventories anesthetic devices with automatic ventilation (available in case of emergency), and calls on #dierenartsen to make excess stock of mouth masks available.
#samensterk
#corona
#onehealth",-0.3818
1592,1240003181641379841,20200317,Why every time stricter measures? Why don't you just get a full lockdown?,0.0
1593,1240002949738303488,20200317,"The vote of confidence is not until tomorrow, Thursday 19 March. Two days when we all have to move with his all CD &amp; V to put an end to this farce.
Welcome to the corona dictatorship, where elections are unimportant via",0.2204
1594,1240002611211907074,20200317,Certainly already until 6 April. [] []] [] []] [ MICROBE] [ MICROBE]] [ LEFT-FACING FIST] ,0.34
1595,1240002545977823233,20200317,"Hair salon's still allowed to stay, will you open the pitacases? #lockdown",0.0
1596,1240002475891068932,20200317,That's again on his Belgian ... [ FACE PALM] [ EMOJI MODIFIER FITZPATRICK TYPE-1-2]#lockdown #corona #persconferentie,0.0
1597,1240002284735651842,20200317,No lockdown men do quiet,-0.296
1598,1240001836079370240,20200317,"My cat after 5 days to live every minute of the day together. Cat: Get. The. Fuck. Out. Or. This. House.
#lockdown #COVID19BE ",-0.5423
1599,1240001158514647040,20200317,"What about laundries, dry-cleaning services and drugstores?  These services or shops are not essential, particularly in the fight against the Corona epidemic on account of their role in maintaining proper hygiene. 
  ",-0.4336
1600,1240001045331394560,20200317,"Just announced in #Belgie #lockdown, so much stricter with ban on group creation than #Nederland #eenvandaag ",-0.3612
1601,1240000855241342981,20200317,Why are these other ministers actually involved? #persconferentie #lockdown,0.0
1602,1240000394203467784,20200317,"Does this ""lockdown"" mean that I can still go to annelies or not on weekends?",0.0
1603,1240000254654775302,20200317,"I always thought that the sossen was going to help the country to the balls ... it turns out it's a virus now. *

* and the sossen ... obviously.",0.4019
1604,1239999699861544961,20200317,Book shops stay open! !!! [ FACE SAVOURING DELICIOUS FOOD] [ PERSON WITH FOLDED HANDS] [ THUMBS UP SIGN] #lockdown,0.765
1605,1239999427324063745,20200317,All shops must close except Food Stores (ok) Apothekers (yes ok) And ... bookstores?? #persco #lockdown,0.4696
1606,1239998553503739904,20200317,Saaf tis so really official lockdown ofwa,0.0
1607,1239998307889528835,20200317,I still like the #putschpremier as a little bit short of breath [ ASTONISHED FACE] #COVID19BE #terzaketv #lockdown,0.7034
1608,1239998290789310465,20200317,#lockdown but the banks remain open. The irony.,-0.0772
1609,1239998242005401601,20200317,I hope she literally says now: And now we ' re going to be in #lockdown because there are idiots who ca n' t follow the guidelines! Eingen fault thick bump! #coronavirus #persconferentie,0.1984
1610,1239997098818514944,20200317,"#lockdown in Belgium finally has a fact. Hard, but correct decision based on lessons learned in China and Italy. Moreover, companies were in favour of this decision.
#corona #lockdownbelgium",0.5647
1611,1239996933638426625,20200317,"Dear journalists, please keep a healthy distance from our politicians. #terzaketv. There will be a press conference",0.765
1612,1239996267222237185,20200317,  And keep the people around you ... #geefhetvoorbeeld [ POUTING FACE],0.0
1613,1239995987290206212,20200317,"Keep journalists in the law street doing a very bad job if you want to do an interview with!
#nietgoedbezig #houafstand #COVID19BE",-0.5838
1614,1239995895892058113,20200317,Corona ... Johny Voners ... is it not 2021 yet? [ LAST BUT RELIEVED FACE] #ripjohnyvoners #COVID2019,0.6704
1615,1239995835707985921,20200317,"School gets burglars on visit: ""Alert are for abandoned buildings when we go into lockdown"" via ",-0.2023
1616,1239995354722045960,20200317,Thank you to Johnny for the wonderful moments he gave us as an actor. His passing for us is actually/actually worse than ... the Corona lock-down that everyone is talking about right now. Come on. ,0.4767
1617,1239995294349234180,20200317, Turn those toddlers away from journalists! They just didn't get in The Crem's ass!,-0.6229
1618,1239994062536691714,20200317,Thanks to Corona we get the confirmation that there is also a Nathalie Muylle. #terzake,0.4404
1619,1239993515280662530,20200317, This has already happened. We have already had 2x a technician across the floor ... Nothing to do exactly ... PS: I don't find your free offer nav Corona back in our menu/TV theque? [ KISSING FACE WITH SMILING EYES],0.7553
1620,1239993036886749188,20200317,"Ok, who can find the better term for a Belgian #lockdown #Coronabelgie a #BlijfInUwkot ",0.4404
1621,1239992247439032321,20200317,"Experts: Keep as much distance as possible!
Belgie: PARTIES ARE YOU SAYING!?

Experts: You should NOT hoard!
Belgie: HAMSTERUHHHH SAY YOU!?

Sigh ... bunch of idiots. #COVID19",0.7237
1622,1239992211820826624,20200317,"Hallucinant.
I went to the shop to NOTHING [ WHITE FROWNING FACE] No milk, potatoes, prepackaged bread loaf bread, water, vegetables, pasta, as good as no fruit, meat, .. and so much more.
Stop that hamster behavior!
#corona  ",-0.243
1623,1239991990558896128,20200317,"Can we give you any suggestions for that lockdown? A coronamopies ban on WhatsApp? 

In the meantime, I have been redirected every image 3 times. FROM SEVERAL GENERATIONS! It's really all over the place.",-0.643
1624,1239991237136048128,20200317,Just keep your distance from the people and don't stick to me because you want to ask for something.,0.0772
1625,1239991192240226311,20200317,"#nationaleVeiligheidsRaad seriously, it should not be called a lockdown because of the association with terror? Think we're all sheep and pippo? Is that supposed to take so long? #EenKatEenKat #Corona #blijfinuwkot is clear? No, not",-0.5362
1626,1239991183302103041,20200317,"A lockdown that should not be called a lockdown .... 

Margritte is nothing against it.

Only in Belgium! Idiots.

#CoronaJunta #terzaketv ",0.0
1627,1239991051395510273,20200317, Catch-up images that confirm the gigantic pain over which the [ REGIONAL INDICATOR SYMBOL LETTER I] [ REGIONAL INDICATOR SYMBOL LETTER T] Italian Corona patients about testified [ PENSIVE FACE] Lockdown [ PERSON WITH FOLDED HANDS] [ EMOJI MODIFIER FITZPATRICK TYPE-3],-0.3109
1628,1239990079243911171,20200317,We're going in lockdown. Demain a midi! (Source VRT),0.0
1629,1239990015318523905,20200317,"Call it confederalism, but it's more than just building up the federal government from the strength of the federal states, where the political system is still intact, "" wrote Bart Haeck in The Time.
Proxies against corona, more not through",0.7579
1630,1239989396906049544,20200317," If the government goes into lockdown, then that do-it-yourself business can shut down and his employer can apply for technical unemployment. If the tests on the virus were to be carried out and confirm ... idem. In between, it's little different. So many other companies are still open.",-0.4404
1631,1239989116512669696,20200317,Whether or not #lockdown will be waiting for a while. But the #sundown was wonderful tonight ... ,0.7227
1632,1239989113626992645,20200317,"BREAKING: As of tomorrow, public life in our country will shut down. Everything will be closed except supermarkets, banks, newspaper stores. Telework has to be the norm. Stay home as much as possible. That until 5 April. Lockdown doesn't want government to be noemenW #vrtnws",-0.0572
1633,1239988600525197323,20200317,"Even now, we do not have the necessary guts to make a decisive decision. 'Le confinement c' est pas un lockdown'. Public transport still open, one may go jogging as long as it is with people with whom you live. That's very nice. Cowardly weasels. #StayHomeBelgium",0.2766
1634,1239988306282151937,20200317,No more corona link given to the climate change ....!,-0.3595
1635,1239988062047870979,20200317,this virus is showing the true colors of millions of people,0.4215
1636,1239988045178421248,20200317,French-speaking media announce lockdown as of tomorrow afternoon 12pm. Info not yet confirmed #coronavirus,0.0
1637,1239986190931066882,20200317,"so another person with the symptoms of corona who probably infected some other workers. But they continue to work, because the orders of do-it-yourself business continue to flow within. Until the last man falls! #lockdown #NU",-0.3382
1638,1239985810432241665,20200317, news of postponement football EK lasts longer than political news about the government Wilmes ... and in the world nothing else has happened. It's gonna get used to a Corona lockdown.,0.0
1639,1239985632207929347,20200317,"With my son at work wss a new case of corona. Last week, worker with the symptoms sent home. Her husband's very sick, they just sick. Doctors don't want to test. So, company doesn't get any confirmation that it's going to be corona, and it's continuing to work. Today",-0.7972
1640,1239984352454496257,20200317, That also nog...1 virus is apparently not yet enough [ FACE WITH UNEVEN EYES AND WAVY MOUTH],0.0
1641,1239983970609180677,20200317,"Belgie must be in Lockdown too! 

My 3-year-old baby girl is a heart patient, so it's also a risk ... 

I have to stay at home with the babies to avoid contamination. But papatje has to work every day, can be infected, and pass it on to us ... logic?  ",-0.7745
1642,1239983667239440386,20200317,Europe? What's their input into the Corona pandemic? Can we get rid of it right!!?,0.0
1643,1239982630881329152,20200317,All info for self-employed and entrepreneurs about #corona via [ WHITE LEFT POINTING BACKHAND INDEX] or via  ,0.0
1644,1239980624930373635,20200317, Hopefully the press conference will soon be given in Dutch. The info is also of vital importance to us. #corona #Coronabelgie,0.7506
1645,1239980185639964672,20200317,Am I glad that I do not live the Netherlands or UK. #Corona #onverantwoord. KEEP THEM AWAY,0.4588
1646,1239979894156791824,20200317,For the lockdown partygoers of last Friday: you had stayed better in your kot! #coronavirus #Coronabelgie #COVID19BE #vtmnieuws ,0.4926
1647,1239979235193819136,20200317," If you come across the Bart, keep your distance! We're going to need those in the next few weeks.

Long live the Republic [ VICTORY HAND] [?]",0.6399
1648,1239978927730425856,20200317,"Between all that maddening news, it's good to also read the positive developments. -You want some idea? #corona #COVID19BE ",0.5574
1649,1239978820544811014,20200317,I plead for Dr. Erika Vlieghe to make public health minister !!!  #COVID19 #coron #lockdown #vrtnws,0.0
1650,1239977698803568641,20200317,"Entrepreneurs are now showing more power than the Belgian government. Although they lose a mass of money in the first place, they allow health to be primed on money gain. [ THUMBS UP SIGN] #lockdown #COVID19BE #Coronabelgie #coronavirusBE ",0.3818
1651,1239977576124293120,20200317,"So, a full lockdown only comes when the spread is maximal?  Strange. #coronavirus #Coronabelgie #BelgiumLockdown  ",-0.2023
1652,1239976789100937216,20200317,"    A government that uses the power in a highly bediscriminating way does not deserve the trust. All of the corona decisions can be done without this.
Or am I supposed to have your life in a figurative moment?",-0.4023
1653,1239976603867926532,20200317,I went pretty quietly with that Corona but now it ' s REALLY CRISIS OMG! IS THERE AN EMERGENCY NUMBER??!! [ CRYING FACE FACE] ,-0.9619
1654,1239976136026791937,20200317," Just a second, and they clean up their room, spontaneously. They do their homework pro actively, and they don't argue with each other anymore. 

Then Corona deserves the hate because of all the dead, but a little bit of the Nobel Peace Prize for you;-).",0.8488
1655,1239975776092635136,20200317,What hour would the press conference be like tonight? [ THINKING FACE] Question remains: Lockdown or not?,0.4329
1656,1239975443358351361,20200317,"No, a lack of real priorities and I only see 1 priority on 17 March 2020 in Belgie CORONA CORONA CORONA and not a state reform and/or premiership. ",-0.3182
1657,1239974689117593600,20200317, Jaa lockdown wss tomorrow,0.0
1658,1239974504782123012,20200317,"From tomorrow, 18/3-24/3 in #promo in your #CarrefourMarketGroenplaats section #bakkerij [ COLLISION SYMBOL]

#stokbrood 250gr 1 + 1 #gratis! [ BAGUETTE BREAD] [ BAGUETTE BREAD]
#eclairs 3 + 1 #gratis! [ SHORTCAKE] 

#profiteer also sure of our internal #promoties! [ SHOPPING BAGS] [ SHOPPING TROLLEY]

#Carrefour #CarrefourMarket #folder #Antwerpen #Groenplaats #Corona ",0.2831
1659,1239972884505710597,20200317,"Chains/Shoppers take the initiative to close. #Hema #fnac #standaardboekhandel #ZEB 

What do they have in common? 
A web shop that keeps running.

#lockdown #samentegencorona #onlineshift #ecommerce #socialemedia ",0.0
1660,1239969096659156996,20200317,"Official lockdown, now, please.

Not everyone has an employer who can put the well-being of its employees above the economic consequences. I ' m lucky, but the reality is different for many countrymen.",0.3716
1661,1239968970075070471,20200317,From Ranst and Jambon in 1 studio? That will be more than a metre away. ,0.0
1662,1239966046989107201,20200317,Haha thaaaaanks and jaaaa vlogs special ones for the special ones in my best friends list; after this virus more to come ,0.9403
1663,1239965568163123204,20200317, Back tomorrow? I'm not so sure about that ... #lockdown,-0.3556
1664,1239965498550321152,20200317,"Belgie is really on crack man, why tf would you be making a television program about corona? ??????",0.0
1665,1239965029421568002,20200317,"Today we are all unemployed. Powerless watching others have to work out of the seam today we are all homeless. The roof on the cottage has been blown away.

Today we are all unwinnable. We have to wait and see what's going to come.

#corona",-0.4939
1666,1239964967958237184,20200317,Is there a lockdown or not,0.0
1667,1239963954882834434,20200317,"Today we are all refugees. Looking at the world, but not being a part of it.

Today we are all time-barred. Divedation of social contact just now we need it.  1/2

#corona #solidairsolitair",0.0
1668,1239963525532880896,20200317,New corona creation daughter Knesselare ,0.2732
1669,1239962942231080961,20200317,Fantastic how combattive East Flanders economy is and hands out the sleeves to fight #corona . Choke mouth masks stocks oral masks #creaplan alcohol for pharmacists via #stokerijdemoor      [ FLEXED BICEPS],-0.3612
1670,1239962462369153024,20200317,"Tonight, or tomorrow, a Lockdown will most likely be announced.",0.0
1671,1239962191257694209,20200317,#COVID19 #Corona #coronavirus #Beernem  #message #BeernemTogetherStrong Important Intermezzo on the lift. #Verdiep2Forever ,0.2023
1672,1239959057668194305,20200317,  I'm really hoping for you. Do your government want to do a natural selection while scientists agree that it will give victims in all age groups. There is still far too little conscience about the virus to make such a risky decision.,0.6478
1673,1239957800123617280,20200317,"While I work home, the kids are running in these #Corona times on the street. It ' s already gotten far enough that I have to ban my children from playing with other kids. Everything for the good cause, though, but it's still weird.",-0.25
1674,1239952703532478464,20200317," Hb's taken care of these rumors, too. Source?
And believe tss the rules have to have un politicians (which?), from wednesdg, tomorrow so lockdown would happen. 
Where smoke is, there is fire!",0.351
1675,1239952525635325955,20200317," programmers next season ""Die Tote Stadt"" by E.W. Korngold. #COVID19 #ironie (content does not have anything to do with a virus ...)",-0.5994
1676,1239951926437056513,20200317,"Teleworking full-time tomorrow.
#Corona #lockdown #blijfinuwkot",0.0
1677,1239949104668651527,20200317,Can anyone explain to all the fucking boomers that lockdown doesn't mean that you will not be able to come out of you for the next 6 months and so don't have to do too much shopping?!!,0.0
1678,1239947411843358721,20200317,  Apparently complete zero awareness of what we as a society stand for and even on the cusp of further far-reaching measures as complete lockdown continues to play the party political games. #ziek #wiewilernognationalistzijnmetdiegasten,0.6249
1679,1239947210898505729,20200317,And still don't get ... Lockdown like it now! ,0.4199
1680,1239946836544290816,20200317,"Everything is a climbing rack! #bo #lockdown #corona #safetyfirst #mucoviscidose #taaislijmziekte #cysticfibrosis  Solar Beke, Belgium ",0.0
1681,1239945837024772098,20200317,Rather a quick lockdown than slow to the sky #COVID19be #corona,0.0
1682,1239945383758958595,20200317," Sure. So there is still a predictable virus to run out of it. A consolation: within 6 weeks, this corona epidemic has largely been forgotten.",0.1027
1683,1239943717953437703,20200317,"In all this hysteria almost forgot that I am a risk agent myself to Corona, so I am not coming out of my house.",-0.6678
1684,1239942347850481664,20200317,I am genuinely concerned about a lockdown and unemployment,-0.4404
1685,1239942115729313792,20200317," If you find someone for corona, let me know.",0.0
1686,1239940715251208197,20200317," Right.  In doing so, Mr Derave's credibility is at risk, even if he wants to do so in the opposite direction and to make the population more thought out of the Corona epidemic.",-0.2732
1687,1239939493169434636,20200317,"Why now everyone has to drive down the grass, clean the windows, test his grinding disc and drill machine, paint the garden cottage, clean the car, and shout out against his children? #stayhomechallenge #Covid_19 #Vlaanderen #BelgiumLockdown #workingfromhome #thuiswerken ",0.6597
1688,1239934888524099591,20200317,"Room goes into Corona mode, too. Government asks full powers and meetings with a representative per political group.  Switching to more digital consultation via tele-conferencing designated in commisies and weekly groups! ",0.0
1689,1239933984064393216,20200317,"As a normal dumb person, I am also of that opinion, with testing alone, one can quickly curb the virus, because then one will know who has corona. It's as simple as that. ",-0.6486
1690,1239932282045153283,20200317, It 's kind of weird that people can already say what' s going to happen during a possible lockdown. I would just wait and see efkes now and not get me up,-0.2484
1691,1239930765355429889,20200317,"The basic workings of genetic resources are mutually controlled. 

We are launching 1 account number of a joint emergency fund. We want to be able to support victims of the CORONA crisis. Deposit to this account number BE04 8901 5426 8831 EHVV vzw with entry #Corona ",-0.6597
1692,1239929549627981829,20200317,Completed! Help the UA quickly assess the impact of coronamate rules by taking part in this survey [ WHITE RIGHT POINTING BACKHAND INDEX] ,0.4574
1693,1239928683206447104,20200317,"WHO; every country needs to take the most drastic measures!
Belgie: #lockdown is not in order #COVID19",0.0
1694,1239928396991344642,20200317,"Yesterday, I was afraid I wouldn't have any more adult conversations, now I've heard from half a neighborhood the life story. In a safe distance, of course, from behind my garden table in the sun.",0.4404
1695,1239926017080397837,20200317,And so we go step by step in #lockdown. ,0.0
1696,1239925499138359296,20200317,"   I thought it was far from a fine sight, but they have 50% of the parliament behind them. It stands to you as corona is behind the back, also to seek 50% and to put a motion of no confidence ...",-0.4859
1697,1239925275439308804,20200317,"How to provide help to people in poverty during the corona crisis | VRT NWS: news
",-0.6908
1698,1239925189221154816,20200317," So, you're lucky I canceled my appointment with you. Maybe now touch that podcast from remotely recording?",0.4215
1699,1239922533299884032,20200317,"In the afternoon, go fast shopping, with the gloves on. My mouth was almost open to astonishment at the store: on 2 people, no one had gloves on, nor did the workers. The recommended distance between each other was not respected. THIS IS NOT A DRILL! #COVID19",-0.5017
1700,1239921577870929925,20200317,"Blessed! Home what hang and rest!
Do chores! Garden storage set!
Sleep! 
#ikblijfinmijnkot #corona #coronavirus #COVID2019 #zitnawathuis #QuarantineLife #stayhomechallenge #CoronavirusOutbreak #lockdown",0.7243
1701,1239919494245552133,20200317,"Shit man. Not a good one. As someone in the comments under this tweet says: ""liking like Corona is the vaccine and we are virus"" ",-0.2037
1702,1239918772460359680,20200317,"I just set up the 'parents in lockdown', the fact sheet. A page where parents can give each other tips or share beautiful and less pleasant moments with each other. Sharing is caring! #corona #lockdown #COVID[ KATAKANA-HIRAGANA] SOUND MARK] 19 ",0.9371
1703,1239917331758923776,20200317,"Do not come to the #Kust.
Ne venez pas a la #Cote.
#coronavirus #Covid_19 #Oostende #Ostende
[ REGIONAL INDICATOR SYMBOL LETTER B] [ REGIONAL INDICATOR SYMBOL LETTER E] [ WEARY CAT FACE] [ WEARY CAT FACE] [ WEARY CAT FACE]
",-0.8176
1704,1239916812130754560,20200317, niffauw from 4 calls in times of Corona ,0.0
1705,1239915604364136450,20200317,"What my father says to us every time we deal with Corona, is the BEU. ",0.0
1706,1239914790757294080,20200317,Group simmunity is playing with the lives of people in all age groups. Experts say that there is still too little about Covid 19 conscience to run this risk. ,-0.1469
1707,1239914507700441089,20200317,"The one has a survey ... First 500 emchannels are likely to create a free #corona vaccine!:) &lt;-that's the old bags emoji for ""joke"" ",0.784
1708,1239914102631346178,20200317,"For once satisfied that I am 65 +. Have been able to enjoy this morning in  #Seaarena #Oostende from this privilege. Other stores should do this too. 
#coronavirus #Covid_19
 via ",0.8349
